Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
0.01007080078125;2068.42860977772;-4.24102783203125E-06;0.010479736328125;1;1 µA
0.0201416015625;2068.52931777747;-3.84735107421875E-06;0.020574951171875;2;1 µA
0.03021240234375;2068.63002577721;-3.555908203125E-06;0.0306640625;3;1 µA
0.040283203125;2068.73073377696;-3.3013916015625E-06;0.0407012939453125;4;1 µA
0.05035400390625;2068.8314417767;-3.0694580078125E-06;0.050811767578125;5;1 µA
0.0604248046875;2068.93214977645;-2.83905029296875E-06;0.0604248046875;6;1 µA
0.07049560546875;2069.03285777619;-2.5994873046875E-06;0.07049560546875;7;1 µA
0.08056640625;2069.13356577594;-2.3260498046875E-06;0.080657958984375;8;1 µA
0.09063720703125;2069.23427377569;-1.99432373046875E-06;0.09088134765625;9;1 µA
0.1007080078125;2069.33498177543;-1.55853271484375E-06;0.10089111328125;10;1 µA
0.11077880859375;2069.43568977518;-9.9822998046875E-07;0.11114501953125;11;1 µA
0.120849609375;2069.53639777492;-2.4078369140625E-07;0.121246337890625;12;1 µA
0.13092041015625;2069.63710577467;8.001708984375E-07;0.131500244140625;13;1 µA
0.1409912109375;2069.73781377441;2.20245361328125E-06;0.14190673828125;14;1 µA
0.15106201171875;2069.83852177416;4.090576171875E-06;0.152252197265625;15;1 µA
0.1611328125;2069.93922977391;6.636962890625E-06;0.1627197265625;16;1 µA
0.17120361328125;2070.03993777365;1.01593017578125E-05;0.171844482421875;17;10 µA
0.1812744140625;2070.1406457734;1.5020751953125E-05;0.1820068359375;18;10 µA
0.19134521484375;2070.24135377314;2.11700439453125E-05;0.19219970703125;19;10 µA
0.201416015625;2070.34206177289;2.8533935546875E-05;0.202392578125;20;10 µA
0.21148681640625;2070.44276977263;3.721923828125E-05;0.212615966796875;21;10 µA
0.2215576171875;2070.54347777238;4.676513671875E-05;0.222900390625;22;10 µA
0.23162841796875;2070.64418577213;5.6610107421875E-05;0.233123779296875;23;10 µA
0.24169921875;2070.74489377187;6.541748046875E-05;0.243316650390625;24;10 µA
0.25177001953125;2070.84560177162;7.16552734375E-05;0.25244140625;25;100 µA
0.2618408203125;2070.94630977136;7.3516845703125E-05;0.262603759765625;26;100 µA
0.27191162109375;2071.04701777111;7.0587158203125E-05;0.2725830078125;27;100 µA
0.281982421875;2071.14772577085;6.4544677734375E-05;0.282562255859375;28;100 µA
0.29205322265625;2071.2484337706;5.780029296875E-05;0.292724609375;29;100 µA
0.3021240234375;2071.34914177035;5.194091796875E-05;0.30267333984375;30;100 µA
0.31219482421875;2071.44984977009;4.754638671875E-05;0.312896728515625;31;100 µA
0.322265625;2071.55055776984;4.4171142578125E-05;0.322906494140625;32;100 µA
0.33233642578125;2071.65126576958;4.1888427734375E-05;0.332977294921875;33;100 µA
0.3424072265625;2071.75197376933;4.046630859375E-05;0.343109130859375;34;100 µA
0.35247802734375;2071.85268176907;3.97857666015625E-05;0.353118896484375;35;100 µA
0.362548828125;2071.95338976882;3.97308349609375E-05;0.363983154296875;36;10 µA
0.37261962890625;2072.05409776857;4.01611328125E-05;0.3740234375;37;10 µA
0.3826904296875;2072.15480576831;4.12506103515625E-05;0.384063720703125;38;10 µA
0.39276123046875;2072.25551376806;4.28375244140625E-05;0.394134521484375;39;10 µA
0.40283203125;2072.3562217678;4.52545166015625E-05;0.404266357421875;40;10 µA
0.41290283203125;2072.45692976755;4.8150634765625E-05;0.414459228515625;41;10 µA
0.4229736328125;2072.5576377673;5.15716552734375E-05;0.424468994140625;42;10 µA
0.43304443359375;2072.65834576704;5.56976318359375E-05;0.434661865234375;43;10 µA
0.443115234375;2072.75905376679;6.05621337890625E-05;0.44482421875;44;10 µA
0.45318603515625;2072.85976176653;6.6192626953125E-05;0.4539794921875;45;100 µA
0.4632568359375;2072.96046976628;7.2540283203125E-05;0.46405029296875;46;100 µA
0.47332763671875;2073.06117776602;7.9559326171875E-05;0.474151611328125;47;100 µA
0.4833984375;2073.16188576577;8.7249755859375E-05;0.48431396484375;48;100 µA
0.49346923828125;2073.26259376552;9.5428466796875E-05;0.494354248046875;49;100 µA
0.5035400390625;2073.36330176526;0.000104095458984375;0.504364013671875;50;100 µA
0.51361083984375;2073.46400976501;0.00011260986328125;0.514404296875;51;100 µA
0.523681640625;2073.56471776475;0.00012158203125;0.524505615234375;52;100 µA
0.53375244140625;2073.6654257645;0.000130523681640625;0.53472900390625;53;100 µA
0.5438232421875;2073.76613376424;0.0001390380859375;0.5447998046875;54;100 µA
0.55389404296875;2073.86684176399;0.000147918701171875;0.554840087890625;55;100 µA
0.56396484375;2073.96754976374;0.00015679931640625;0.564971923828125;56;100 µA
0.57403564453125;2074.06825776348;0.000165924072265625;0.574981689453125;57;100 µA
0.5841064453125;2074.16896576323;0.00017523193359375;0.585174560546875;58;100 µA
0.59417724609375;2074.26967376297;0.000184326171875;0.59521484375;59;100 µA
0.604248046875;2074.37038176272;0.000193878173828125;0.6053466796875;60;100 µA
0.61431884765625;2074.47108976246;0.000203277587890625;0.615447998046875;61;100 µA
0.6243896484375;2074.57179776221;0.00021478271484375;0.62554931640625;62;100 µA
0.63446044921875;2074.67250576196;0.0002269287109375;0.6356201171875;63;100 µA
0.64453125;2074.7732137617;0.0002425537109375;0.645660400390625;64;100 µA
0.65460205078125;2074.87392176145;0.000261383056640625;0.655853271484375;65;100 µA
0.6646728515625;2074.97462976119;0.000284423828125;0.66595458984375;66;100 µA
0.67474365234375;2075.07533776094;0.00031317138671875;0.676055908203125;67;100 µA
0.684814453125;2075.17604576068;0.000345733642578125;0.686309814453125;68;100 µA
0.69488525390625;2075.27675376043;0.000383819580078125;0.696380615234375;69;100 µA
0.7049560546875;2075.37746176018;0.000424530029296875;0.706512451171875;70;100 µA
0.71502685546875;2075.47816975992;0.00046783447265625;0.7166748046875;71;100 µA
0.72509765625;2075.57887775967;0.000514434814453125;0.7269287109375;72;100 µA
0.73516845703125;2075.67958575941;0.000561767578125;0.73699951171875;73;100 µA
0.7452392578125;2075.78029375916;0.000612701416015625;0.747161865234375;74;100 µA
0.75531005859375;2075.8810017589;0.0006640625;0.75531005859375;75;1 mA
0.765380859375;2075.98170975865;0.0007171630859375;0.76568603515625;76;1 mA
0.77545166015625;2076.0824177584;0.0007708740234375;0.7757568359375;77;1 mA
0.7855224609375;2076.18312575814;0.000823974609375;0.7855224609375;78;1 mA
0.79559326171875;2076.28383375789;0.00088104248046875;0.79620361328125;79;1 mA
0.8056640625;2076.38454175763;0.00093658447265625;0.80596923828125;80;1 mA
0.81573486328125;2076.48524975738;0.0009954833984375;0.8154296875;81;1 mA
0.8258056640625;2076.58595775712;0.0010528564453125;0.8251953125;82;1 mA
