Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
0.01007080078125;2032.16788386927;-7.33642578125E-07;0.0105682373046875;1;1 µA
0.0201416015625;2032.26859186901;-4.0771484375E-07;0.02066650390625;2;1 µA
0.03021240234375;2032.36929986876;-1.6644287109375E-07;0.030767822265625;3;1 µA
0.040283203125;2032.47000786851;3.3935546875E-08;0.0408538818359375;4;1 µA
0.05035400390625;2032.57071586825;2.1209716796875E-07;0.050811767578125;5;1 µA
0.0604248046875;2032.671423868;3.9398193359375E-07;0.06103515625;6;1 µA
0.07049560546875;2032.77213186774;5.9320068359375E-07;0.072509765625;7;100 nA
0.08056640625;2032.87283986749;8.38043212890625E-07;0.0826416015625;8;100 nA
0.09063720703125;2032.97354786724;1.148681640625E-06;0.09130859375;9;1 µA
0.1007080078125;2033.07425586698;1.5679931640625E-06;0.10150146484375;10;1 µA
0.11077880859375;2033.17496386673;2.12677001953125E-06;0.1116943359375;11;1 µA
0.120849609375;2033.27567186647;2.884521484375E-06;0.121856689453125;12;1 µA
0.13092041015625;2033.37637986622;3.956298828125E-06;0.13214111328125;13;1 µA
0.1409912109375;2033.47708786596;5.445556640625E-06;0.142486572265625;14;1 µA
0.15106201171875;2033.57779586571;7.5579833984375E-06;0.152923583984375;15;1 µA
0.1611328125;2033.67850386546;1.04095458984375E-05;0.16180419921875;16;10 µA
0.17120361328125;2033.7792118652;1.42303466796875E-05;0.171875;17;10 µA
0.1812744140625;2033.87991986495;1.93359375E-05;0.18218994140625;18;10 µA
0.19134521484375;2033.98062786469;2.576904296875E-05;0.1923828125;19;10 µA
0.201416015625;2034.08133586444;3.34716796875E-05;0.202545166015625;20;10 µA
0.21148681640625;2034.18204386418;4.251708984375E-05;0.2127685546875;21;10 µA
0.2215576171875;2034.28275186393;5.27435302734375E-05;0.22308349609375;22;10 µA
0.23162841796875;2034.38345986368;6.35711669921875E-05;0.2332763671875;23;10 µA
0.24169921875;2034.48416786342;7.40966796875E-05;0.242431640625;24;100 µA
0.25177001953125;2034.58487586317;8.3465576171875E-05;0.252532958984375;25;100 µA
0.2618408203125;2034.68558386291;8.9202880859375E-05;0.262603759765625;26;100 µA
0.27191162109375;2034.78629186266;9.051513671875E-05;0.27264404296875;27;100 µA
0.281982421875;2034.8869998624;8.70361328125E-05;0.28271484375;28;100 µA
0.29205322265625;2034.98770786215;8.1024169921875E-05;0.292877197265625;29;100 µA
0.3021240234375;2035.0884158619;7.440185546875E-05;0.302886962890625;30;100 µA
0.31219482421875;2035.18912386164;6.890869140625E-05;0.312957763671875;31;100 µA
0.322265625;2035.28983186139;6.43310546875E-05;0.323028564453125;32;100 µA
0.33233642578125;2035.39053986113;6.0943603515625E-05;0.3331298828125;33;100 µA
0.3424072265625;2035.49124786088;5.8624267578125E-05;0.343170166015625;34;100 µA
0.35247802734375;2035.59195586062;5.7098388671875E-05;0.353179931640625;35;100 µA
0.362548828125;2035.69266386037;5.65185546875E-05;0.36334228515625;36;100 µA
0.37261962890625;2035.79337186012;5.6427001953125E-05;0.3734130859375;37;100 µA
0.3826904296875;2035.89407985986;5.682373046875E-05;0.383514404296875;38;100 µA
0.39276123046875;2035.99478785961;5.792236328125E-05;0.39349365234375;39;100 µA
