Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
0.01007080078125;2105.33941768453;-4.07470703125E-06;0.0104461669921875;1;1 µA
0.0201416015625;2105.44012568427;-3.69720458984375E-06;0.0205474853515625;2;1 µA
0.03021240234375;2105.54083368402;-3.40301513671875E-06;0.0306304931640625;3;1 µA
0.040283203125;2105.64154168377;-3.1634521484375E-06;0.0407257080078125;4;1 µA
0.05035400390625;2105.74224968351;-2.9327392578125E-06;0.0508148193359375;5;1 µA
0.0604248046875;2105.84295768326;-2.69622802734375E-06;0.060455322265625;6;1 µA
0.07049560546875;2105.943665683;-2.452392578125E-06;0.070526123046875;7;1 µA
0.08056640625;2106.04437368275;-2.1722412109375E-06;0.0806884765625;8;1 µA
0.09063720703125;2106.14508168249;-1.83563232421875E-06;0.090850830078125;9;1 µA
0.1007080078125;2106.24578968224;-1.40838623046875E-06;0.101043701171875;10;1 µA
0.11077880859375;2106.34649768199;-8.428955078125E-07;0.11102294921875;11;1 µA
0.120849609375;2106.44720568173;-1.07208251953125E-07;0.121337890625;12;1 µA
0.13092041015625;2106.54791368148;9.0301513671875E-07;0.13153076171875;13;1 µA
0.1409912109375;2106.64862168122;2.2528076171875E-06;0.141845703125;14;1 µA
0.15106201171875;2106.74932968097;4.07318115234375E-06;0.152252197265625;15;1 µA
0.1611328125;2106.85003768072;6.50604248046875E-06;0.162750244140625;16;1 µA
0.17120361328125;2106.95074568046;9.9334716796875E-06;0.171844482421875;17;10 µA
0.1812744140625;2107.05145368021;1.46484375E-05;0.18206787109375;18;10 µA
0.19134521484375;2107.15216167995;2.07763671875E-05;0.192169189453125;19;10 µA
0.201416015625;2107.2528696797;2.8204345703125E-05;0.202362060546875;20;10 µA
0.21148681640625;2107.35357767944;3.69140625E-05;0.212615966796875;21;10 µA
0.2215576171875;2107.45428567919;4.68414306640625E-05;0.222900390625;22;10 µA
0.23162841796875;2107.55499367894;5.6842041015625E-05;0.233154296875;23;10 µA
0.24169921875;2107.65570167868;6.5576171875E-05;0.243255615234375;24;10 µA
0.25177001953125;2107.75640967843;7.2113037109375E-05;0.25244140625;25;100 µA
0.2618408203125;2107.85711767817;7.3638916015625E-05;0.262481689453125;26;100 µA
0.27191162109375;2107.95782567792;7.01904296875E-05;0.2725830078125;27;100 µA
0.281982421875;2108.05853367766;6.40869140625E-05;0.28265380859375;28;100 µA
0.29205322265625;2108.15924167741;5.718994140625E-05;0.292724609375;29;100 µA
0.3021240234375;2108.25994967716;5.0872802734375E-05;0.302734375;30;100 µA
0.31219482421875;2108.3606576769;4.66552734375E-05;0.312896728515625;31;100 µA
0.322265625;2108.46136567665;4.3212890625E-05;0.32293701171875;32;100 µA
0.33233642578125;2108.56207367639;4.0545654296875E-05;0.333038330078125;33;100 µA
0.3424072265625;2108.66278167614;3.9215087890625E-05;0.3431396484375;34;100 µA
0.35247802734375;2108.76348967588;3.8348388671875E-05;0.3531494140625;35;100 µA
0.362548828125;2108.86419767563;3.79608154296875E-05;0.364013671875;36;10 µA
0.37261962890625;2108.96490567538;3.857421875E-05;0.373931884765625;37;10 µA
0.3826904296875;2109.06561367512;3.968505859375E-05;0.384033203125;38;10 µA
0.39276123046875;2109.16632167487;4.10491943359375E-05;0.394134521484375;39;10 µA
0.40283203125;2109.26702967461;4.3536376953125E-05;0.40423583984375;40;10 µA
0.41290283203125;2109.36773767436;4.63409423828125E-05;0.414337158203125;41;10 µA
0.4229736328125;2109.4684456741;4.945068359375E-05;0.424591064453125;42;10 µA
0.43304443359375;2109.56915367385;5.372314453125E-05;0.434661865234375;43;10 µA
0.443115234375;2109.6698616736;5.860595703125E-05;0.44488525390625;44;10 µA
0.45318603515625;2109.77056967334;6.37176513671875E-05;0.4549560546875;45;10 µA
0.4632568359375;2109.87127767309;7.01904296875E-05;0.46405029296875;46;100 µA
0.47332763671875;2109.97198567283;7.70263671875E-05;0.47412109375;47;100 µA
0.4833984375;2110.07269367258;8.416748046875E-05;0.484222412109375;48;100 µA
0.49346923828125;2110.17340167232;9.2803955078125E-05;0.494384765625;49;100 µA
