Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
1.21856689453125;2154.08718556145;0.004107666015625;1.2188720703125;121;1 mA
1.2286376953125;2154.1878935612;0.0041876220703125;1.229248046875;122;1 mA
1.23870849609375;2154.28860156094;0.00427825927734375;1.239013671875;123;1 mA
1.248779296875;2154.38930956069;0.00435333251953125;1.24969482421875;124;1 mA
1.25885009765625;2154.49001756044;0.00443756103515625;1.25946044921875;125;1 mA
1.2689208984375;2154.59072556018;0.00451171875;1.26983642578125;126;1 mA
1.27899169921875;2154.69143355993;0.00458953857421875;1.2799072265625;127;1 mA
1.2890625;2154.79214155967;0.00468231201171875;1.28936767578125;128;1 mA
1.29913330078125;2154.89284955942;0.00477264404296875;1.2994384765625;129;1 mA
1.3092041015625;2154.99355755916;0.00484222412109375;1.30950927734375;130;1 mA
1.31927490234375;2155.09426555891;0.00490631103515625;1.31988525390625;131;1 mA
1.329345703125;2155.19497355866;0.004984130859375;1.32965087890625;132;1 mA
1.33941650390625;2155.2956815584;0.00506622314453125;1.33941650390625;133;1 mA
1.3494873046875;2155.39638955815;0.005162353515625;1.34979248046875;134;1 mA
1.35955810546875;2155.49709755789;0.0052447509765625;1.35986328125;135;1 mA
1.36962890625;2155.59780555764;0.00531097412109375;1.36993408203125;136;1 mA
1.37969970703125;2155.69851355738;0.00538299560546875;1.38031005859375;137;1 mA
1.3897705078125;2155.79922155713;0.005455322265625;1.390380859375;138;1 mA
1.39984130859375;2155.89992955688;0.00553924560546875;1.400146484375;139;1 mA
1.409912109375;2156.00063755662;0.0056390380859375;1.41021728515625;140;1 mA
1.41998291015625;2156.10134555637;0.005716552734375;1.42059326171875;141;1 mA
1.4300537109375;2156.20205355611;0.00577362060546875;1.4306640625;142;1 mA
1.44012451171875;2156.30276155586;0.00583038330078125;1.4404296875;143;1 mA
1.4501953125;2156.4034695556;0.00590362548828125;1.4501953125;144;1 mA
1.46026611328125;2156.50417755535;0.00599456787109375;1.461181640625;145;1 mA
1.4703369140625;2156.6048855551;0.00609588623046875;1.47064208984375;146;1 mA
1.48040771484375;2156.70559355484;0.0061920166015625;1.48040771484375;147;10 mA
1.490478515625;2156.80630155459;0.0062774658203125;1.49139404296875;148;10 mA
1.50054931640625;2156.90700955433;0.006365966796875;1.50054931640625;149;10 mA
1.5106201171875;2157.00771755408;0.0064361572265625;1.5106201171875;150;10 mA
1.52069091796875;2157.10842555382;0.0065093994140625;1.5216064453125;151;10 mA
1.53076171875;2157.20913355357;0.0066070556640625;1.53076171875;152;10 mA
1.54083251953125;2157.30984155332;0.006671142578125;1.54144287109375;153;10 mA
1.5509033203125;2157.41054955306;0.0067230224609375;1.55059814453125;154;10 mA
1.56097412109375;2157.51125755281;0.0067718505859375;1.56097412109375;155;10 mA
1.571044921875;2157.61196555255;0.0068450927734375;1.571044921875;156;10 mA
1.58111572265625;2157.7126735523;0.006939697265625;1.5814208984375;157;10 mA
1.5911865234375;2157.81338155205;0.0070343017578125;1.59149169921875;158;10 mA
1.60125732421875;2157.91408955179;0.0070953369140625;1.60125732421875;159;10 mA
