Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
0.01007080078125;2178.89403849882;-4.16656494140625E-06;0.0105224609375;1;1 µA
0.0201416015625;2178.99474649857;-3.782958984375E-06;0.0206146240234375;2;1 µA
0.03021240234375;2179.09545449831;-3.49609375E-06;0.0306793212890625;3;1 µA
0.040283203125;2179.19616249806;-3.2537841796875E-06;0.04073486328125;4;1 µA
0.05035400390625;2179.2968704978;-3.004150390625E-06;0.050872802734375;5;1 µA
0.0604248046875;2179.39757849755;-2.76214599609375E-06;0.060455322265625;6;1 µA
0.07049560546875;2179.4982864973;-2.5042724609375E-06;0.070556640625;7;1 µA
0.08056640625;2179.59899449704;-2.2332763671875E-06;0.08074951171875;8;1 µA
0.09063720703125;2179.69970249679;-1.8719482421875E-06;0.090850830078125;9;1 µA
0.1007080078125;2179.80041049653;-1.4892578125E-06;0.100982666015625;10;1 µA
0.11077880859375;2179.90111849628;-9.5550537109375E-07;0.111175537109375;11;1 µA
0.120849609375;2180.00182649602;-2.45361328125E-07;0.12127685546875;12;1 µA
0.13092041015625;2180.10253449577;7.0831298828125E-07;0.1314697265625;13;1 µA
0.1409912109375;2180.20324249552;1.968994140625E-06;0.141815185546875;14;1 µA
0.15106201171875;2180.30395049526;3.65020751953125E-06;0.152252197265625;15;1 µA
0.1611328125;2180.40465849501;5.88592529296875E-06;0.162567138671875;16;1 µA
0.17120361328125;2180.50536649475;9.11376953125E-06;0.17327880859375;17;1 µA
0.1812744140625;2180.6060744945;1.36962890625E-05;0.182037353515625;18;10 µA
0.19134521484375;2180.70678249424;1.97479248046875E-05;0.1922607421875;19;10 µA
0.201416015625;2180.80749049399;2.733154296875E-05;0.202484130859375;20;10 µA
0.21148681640625;2180.90819849374;3.6480712890625E-05;0.212677001953125;21;10 µA
0.2215576171875;2181.00890649348;4.6783447265625E-05;0.222991943359375;22;10 µA
0.23162841796875;2181.10961449323;5.70831298828125E-05;0.233154296875;23;10 µA
0.24169921875;2181.21032249297;6.57196044921875E-05;0.24334716796875;24;10 µA
0.25177001953125;2181.31103049272;7.0556640625E-05;0.25238037109375;25;100 µA
0.2618408203125;2181.41173849246;6.9671630859375E-05;0.2625732421875;26;100 µA
0.27191162109375;2181.51244649221;6.40869140625E-05;0.272613525390625;27;100 µA
0.281982421875;2181.61315449196;5.609130859375E-05;0.282623291015625;28;100 µA
0.29205322265625;2181.7138624917;4.876708984375E-05;0.29266357421875;29;100 µA
0.3021240234375;2181.81457049145;4.29046630859375E-05;0.30279541015625;30;100 µA
0.31219482421875;2181.91527849119;3.86962890625E-05;0.3128662109375;31;100 µA
0.322265625;2182.01598649094;3.5797119140625E-05;0.32293701171875;32;100 µA
0.33233642578125;2182.11669449068;3.37982177734375E-05;0.333099365234375;33;100 µA
0.3424072265625;2182.21740249043;3.2489013671875E-05;0.343780517578125;34;10 µA
0.35247802734375;2182.31811049018;3.1744384765625E-05;0.353607177734375;35;10 µA
