Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
0.684814453125;2222.61328838844;0.00034136962890625;0.686279296875;68;100 µA
0.69488525390625;2222.71399638819;0.000389801025390625;0.696441650390625;69;100 µA
0.7049560546875;2222.81470438793;0.000441253662109375;0.706634521484375;70;100 µA
0.71502685546875;2222.91541238768;0.000496917724609375;0.71673583984375;71;100 µA
0.72509765625;2223.01612038742;0.0005552978515625;0.727020263671875;72;100 µA
0.73516845703125;2223.11682838717;0.000615753173828125;0.737091064453125;73;100 µA
0.7452392578125;2223.21753638692;0.00067962646484375;0.746246337890625;74;1 mA
0.75531005859375;2223.31824438666;0.00074432373046875;0.755615234375;75;1 mA
0.765380859375;2223.41895238641;0.0008123779296875;0.765380859375;76;1 mA
0.77545166015625;2223.51966038615;0.00088134765625;0.77606201171875;77;1 mA
0.7855224609375;2223.6203683859;0.00095184326171875;0.7855224609375;78;1 mA
0.79559326171875;2223.72107638564;0.0010260009765625;0.7958984375;79;1 mA
0.8056640625;2223.82178438539;0.00109893798828125;0.80535888671875;80;1 mA
0.81573486328125;2223.92249238514;0.00117645263671875;0.81573486328125;81;1 mA
0.8258056640625;2224.02320038488;0.00125396728515625;0.82672119140625;82;1 mA
0.83587646484375;2224.12390838463;0.0013330078125;0.8355712890625;83;1 mA
0.845947265625;2224.22461638437;0.00141510009765625;0.845947265625;84;1 mA
0.85601806640625;2224.32532438412;0.001495361328125;0.85662841796875;85;1 mA
0.8660888671875;2224.42603238386;0.00157989501953125;0.8660888671875;86;1 mA
0.87615966796875;2224.52674038361;0.0016619873046875;0.87615966796875;87;1 mA
0.88623046875;2224.62744838336;0.00174774169921875;0.88592529296875;88;1 mA
0.89630126953125;2224.7281563831;0.00183380126953125;0.8966064453125;89;1 mA
0.9063720703125;2224.82886438285;0.00191925048828125;0.90606689453125;90;1 mA
0.91644287109375;2224.92957238259;0.00201019287109375;0.916748046875;91;1 mA
0.926513671875;2225.03028038234;0.00209503173828125;0.926513671875;92;1 mA
0.93658447265625;2225.13098838208;0.0021875;0.9368896484375;93;1 mA
0.9466552734375;2225.23169638183;0.0022772216796875;0.947265625;94;1 mA
0.95672607421875;2225.33240438158;0.00236724853515625;0.9564208984375;95;1 mA
0.966796875;2225.43311238132;0.0024603271484375;0.96649169921875;96;1 mA
0.97686767578125;2225.53382038107;0.00254913330078125;0.97686767578125;97;1 mA
0.9869384765625;2225.63452838081;0.0026446533203125;0.98663330078125;98;1 mA
0.99700927734375;2225.73523638056;0.00273651123046875;0.99700927734375;99;1 mA
1.007080078125;2225.8359443803;0.00282989501953125;1.007080078125;100;1 mA
1.01715087890625;2225.93665238005;0.00292205810546875;1.01715087890625;101;1 mA
1.0272216796875;2226.0373603798;0.00301422119140625;1.0272216796875;102;1 mA
1.03729248046875;2226.13806837954;0.00311492919921875;1.03759765625;103;1 mA
1.04736328125;2226.23877637929;0.0032049560546875;1.04766845703125;104;1 mA
1.05743408203125;2226.33948437903;0.00330047607421875;1.05743408203125;105;1 mA
1.0675048828125;2226.44019237878;0.003392333984375;1.06842041015625;106;1 mA
1.07757568359375;2226.54090037852;0.0034881591796875;1.0772705078125;107;1 mA
1.087646484375;2226.64160837827;0.00358978271484375;1.087646484375;108;1 mA
1.09771728515625;2226.74231637802;0.00367950439453125;1.0980224609375;109;1 mA
1.1077880859375;2226.84302437776;0.00377685546875;1.1077880859375;110;1 mA
1.11785888671875;2226.94373237751;0.00386688232421875;1.1181640625;111;1 mA
1.1279296875;2227.04444037725;0.003961181640625;1.12762451171875;112;1 mA
1.13800048828125;2227.145148377;0.004058837890625;1.1383056640625;113;1 mA
1.1480712890625;2227.24585637675;0.0041680908203125;1.14837646484375;114;1 mA
1.15814208984375;2227.34656437649;0.004266357421875;1.15814208984375;115;1 mA
1.168212890625;2227.44727237624;0.00436187744140625;1.1688232421875;116;1 mA
1.17828369140625;2227.54798037598;0.0044598388671875;1.1785888671875;117;1 mA
1.1883544921875;2227.64868837573;0.00455078125;1.1883544921875;118;1 mA
1.19842529296875;2227.74939637547;0.00464447021484375;1.1981201171875;119;1 mA
1.20849609375;2227.85010437522;0.00474273681640625;1.2091064453125;120;1 mA
1.21856689453125;2227.95081237496;0.00483734130859375;1.2188720703125;121;1 mA
1.2286376953125;2228.05152037471;0.00493621826171875;1.22894287109375;122;1 mA
1.23870849609375;2228.15222837446;0.00501983642578125;1.239013671875;123;1 mA
1.248779296875;2228.2529363742;0.0051171875;1.248779296875;124;1 mA
1.25885009765625;2228.35364437395;0.00521820068359375;1.25885009765625;125;1 mA
1.2689208984375;2228.45435237369;0.0053070068359375;1.26953125;126;1 mA
1.27899169921875;2228.55506037344;0.005418701171875;1.279296875;127;1 mA
1.2890625;2228.65576837319;0.0055120849609375;1.2896728515625;128;1 mA
1.29913330078125;2228.75647637293;0.0056048583984375;1.2994384765625;129;1 mA
1.3092041015625;2228.85718437268;0.00571014404296875;1.31011962890625;130;1 mA
1.31927490234375;2228.95789237242;0.00580291748046875;1.31988525390625;131;1 mA
1.329345703125;2229.05860037217;0.00590087890625;1.329345703125;132;1 mA
1.33941650390625;2229.15930837191;0.00598358154296875;1.34002685546875;133;1 mA
1.3494873046875;2229.26001637166;0.0060858154296875;1.35009765625;134;1 mA
1.35955810546875;2229.36072437141;0.006195068359375;1.35986328125;135;10 mA
1.36962890625;2229.46143237115;0.0062835693359375;1.36993408203125;136;10 mA
1.37969970703125;2229.5621403709;0.0063720703125;1.37969970703125;137;10 mA
1.3897705078125;2229.66284837064;0.0064849853515625;1.39007568359375;138;10 mA
1.39984130859375;2229.76355637039;0.006573486328125;1.39984130859375;139;10 mA
1.409912109375;2229.86426437013;0.0066497802734375;1.41021728515625;140;10 mA
1.41998291015625;2229.96497236988;0.0067474365234375;1.4202880859375;141;10 mA
1.4300537109375;2230.06568036963;0.006842041015625;1.43035888671875;142;10 mA
1.44012451171875;2230.16638836937;0.00693359375;1.4404296875;143;10 mA
1.4501953125;2230.26709636912;0.0070220947265625;1.4508056640625;144;10 mA
1.46026611328125;2230.36780436886;0.0071044921875;1.46087646484375;145;10 mA
