Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
0.01007080078125;2252.70466531247;-4.11773681640625E-06;0.010504150390625;1;1 µA
0.0201416015625;2252.80537331221;-3.760986328125E-06;0.0206298828125;2;1 µA
0.03021240234375;2252.90608131196;-3.4576416015625E-06;0.0306976318359375;3;1 µA
0.040283203125;2253.0067893117;-3.21929931640625E-06;0.040753173828125;4;1 µA
0.05035400390625;2253.10749731145;-2.98583984375E-06;0.05084228515625;5;1 µA
0.0604248046875;2253.2082053112;-2.74444580078125E-06;0.060455322265625;6;1 µA
0.07049560546875;2253.30891331094;-2.48931884765625E-06;0.070556640625;7;1 µA
0.08056640625;2253.40962131069;-2.24334716796875E-06;0.0806884765625;8;1 µA
0.09063720703125;2253.51032931043;-1.93084716796875E-06;0.090850830078125;9;1 µA
0.1007080078125;2253.61103731018;-1.54571533203125E-06;0.100982666015625;10;1 µA
0.11077880859375;2253.71174530992;-1.06170654296875E-06;0.111114501953125;11;1 µA
0.120849609375;2253.81245330967;-3.948974609375E-07;0.12127685546875;12;1 µA
0.13092041015625;2253.91316130942;5.1116943359375E-07;0.131500244140625;13;1 µA
0.1409912109375;2254.01386930916;1.58966064453125E-06;0.14178466796875;14;1 µA
0.15106201171875;2254.11457730891;3.0828857421875E-06;0.15216064453125;15;1 µA
0.1611328125;2254.21528530865;5.07781982421875E-06;0.162445068359375;16;1 µA
0.17120361328125;2254.3159933084;7.9705810546875E-06;0.17303466796875;17;1 µA
0.1812744140625;2254.41670130815;1.21368408203125E-05;0.18206787109375;18;10 µA
0.19134521484375;2254.51740930789;1.76910400390625E-05;0.19207763671875;19;10 µA
0.201416015625;2254.61811730764;2.47711181640625E-05;0.202423095703125;20;10 µA
0.21148681640625;2254.71882530738;3.34930419921875E-05;0.21258544921875;21;10 µA
0.2215576171875;2254.81953330713;4.33349609375E-05;0.22283935546875;22;10 µA
0.23162841796875;2254.92024130687;5.29937744140625E-05;0.233123779296875;23;10 µA
0.24169921875;2255.02094930662;6.0498046875E-05;0.243255615234375;24;10 µA
0.25177001953125;2255.12165730637;6.3568115234375E-05;0.252471923828125;25;100 µA
0.2618408203125;2255.22236530611;6.0821533203125E-05;0.262420654296875;26;100 µA
0.27191162109375;2255.32307330586;5.4046630859375E-05;0.272613525390625;27;100 µA
0.281982421875;2255.4237813056;4.599609375E-05;0.282684326171875;28;100 µA
0.29205322265625;2255.52448930535;3.91937255859375E-05;0.292694091796875;29;100 µA
