Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
1279.29732977008;-0.96160888671875;1277.99999677336;1279;-0.000499908447265625;1 mA
1280.29732976756;-0.9619140625;1278.99999677084;1280;-0.00049993896484375;1 mA
1281.29732976504;-0.9619140625;1279.99999676831;1281;-0.000499969482421875;1 mA
1282.29732976251;-0.96221923828125;1280.99999676579;1282;-0.0004998779296875;1 mA
1283.29732975999;-0.96221923828125;1281.99999676326;1283;-0.000499908447265625;1 mA
1284.29732975746;-0.9625244140625;1282.99999676074;1284;-0.000499847412109375;1 mA
1285.29732975494;-0.9625244140625;1283.99999675821;1285;-0.00049993896484375;1 mA
1286.29732975241;-0.96282958984375;1284.99999675569;1286;-0.00049993896484375;1 mA
1287.29732974989;-0.96282958984375;1285.99999675316;1287;-0.000499908447265625;1 mA
1288.29732974736;-0.963134765625;1286.99999675064;1288;-0.00049993896484375;1 mA
1289.29732974484;-0.96343994140625;1287.99999674811;1289;-0.000499969482421875;1 mA
1290.29732974231;-0.96343994140625;1288.99999674559;1290;-0.000499908447265625;1 mA
1291.29732973979;-0.9637451171875;1289.99999674306;1291;-0.000499908447265625;1 mA
1292.29732973726;-0.9637451171875;1290.99999674054;1292;-0.000499969482421875;1 mA
1293.29732973474;-0.96405029296875;1291.99999673801;1293;-0.00049993896484375;1 mA
1294.29732973221;-0.96405029296875;1292.99999673549;1294;-0.000499847412109375;1 mA
1295.29732972969;-0.96435546875;1293.99999673296;1295;-0.000499847412109375;1 mA
1296.29732972716;-0.96466064453125;1294.99999673044;1296;-0.00049993896484375;1 mA
1297.29732972464;-0.96466064453125;1295.99999672791;1297;-0.000499908447265625;1 mA
1298.29732972211;-0.9649658203125;1296.99999672539;1298;-0.00049993896484375;1 mA
1299.29732971959;-0.9649658203125;1297.99999672287;1299;-0.00049993896484375;1 mA
1300.29732971706;-0.96527099609375;1298.99999672034;1300;-0.000499908447265625;1 mA
1301.29732971454;-0.96527099609375;1299.99999671782;1301;-0.0004998779296875;1 mA
1302.29732971202;-0.965576171875;1300.99999671529;1302;-0.000499847412109375;1 mA
1303.29732970949;-0.96588134765625;1301.99999671277;1303;-0.000499908447265625;1 mA
1304.29732970697;-0.96588134765625;1302.99999671024;1304;-0.000499908447265625;1 mA
1305.29732970444;-0.9661865234375;1303.99999670772;1305;-0.00049993896484375;1 mA
1306.29732970192;-0.9661865234375;1304.99999670519;1306;-0.000499847412109375;1 mA
1307.29732969939;-0.96649169921875;1305.99999670267;1307;-0.000499908447265625;1 mA
1308.29732969687;-0.966796875;1306.99999670014;1308;-0.000499969482421875;1 mA
1309.29732969434;-0.966796875;1307.99999669762;1309;-0.000499908447265625;1 mA
1310.29732969182;-0.96710205078125;1308.99999669509;1310;-0.0004998779296875;1 mA
1311.29732968929;-0.96710205078125;1309.99999669257;1311;-0.00049993896484375;1 mA
1312.29732968677;-0.9674072265625;1310.99999669004;1312;-0.000499908447265625;1 mA
1313.29732968424;-0.9674072265625;1311.99999668752;1313;-0.000499847412109375;1 mA
1314.29732968172;-0.96771240234375;1312.99999668499;1314;-0.000499847412109375;1 mA
1315.29732967919;-0.968017578125;1313.99999668247;1315;-0.00049993896484375;1 mA
1316.29732967667;-0.968017578125;1314.99999667994;1316;-0.000499908447265625;1 mA
1317.29732967414;-0.96832275390625;1315.99999667742;1317;-0.000499847412109375;1 mA
1318.29732967162;-0.9686279296875;1316.99999667489;1318;-0.000499847412109375;1 mA
1319.29732966909;-0.9686279296875;1317.99999667237;1319;-0.000499908447265625;1 mA
1320.29732966657;-0.96893310546875;1318.99999666985;1320;-0.00049993896484375;1 mA
1321.29732966404;-0.96893310546875;1319.99999666732;1321;-0.000499908447265625;1 mA
1322.29732966152;-0.96923828125;1320.9999966648;1322;-0.0004998779296875;1 mA
1323.297329659;-0.96954345703125;1321.99999666227;1323;-0.00049993896484375;1 mA
1324.29732965647;-0.96954345703125;1322.99999665975;1324;-0.00049993896484375;1 mA
1325.29732965395;-0.9698486328125;1323.99999665722;1325;-0.0005;1 mA
1326.29732965142;-0.9698486328125;1324.9999966547;1326;-0.00049993896484375;1 mA
1327.2973296489;-0.97015380859375;1325.99999665217;1327;-0.0004998779296875;1 mA
1328.29732964637;-0.970458984375;1326.99999664965;1328;-0.0004998779296875;1 mA
1329.29732964385;-0.970458984375;1327.99999664712;1329;-0.000499847412109375;1 mA
1330.29732964132;-0.97076416015625;1328.9999966446;1330;-0.00049993896484375;1 mA
1331.2973296388;-0.97076416015625;1329.99999664207;1331;-0.000499908447265625;1 mA
1332.29732963627;-0.9710693359375;1330.99999663955;1332;-0.000499908447265625;1 mA
1333.29732963375;-0.97137451171875;1331.99999663702;1333;-0.000499847412109375;1 mA
1334.29732963122;-0.97137451171875;1332.9999966345;1334;-0.0004998779296875;1 mA
1335.2973296287;-0.9716796875;1333.99999663197;1335;-0.000499908447265625;1 mA
1336.29732962617;-0.97198486328125;1334.99999662945;1336;-0.0004998779296875;1 mA
1337.29732962365;-0.97198486328125;1335.99999662692;1337;-0.00049993896484375;1 mA
1338.29732962112;-0.9722900390625;1336.9999966244;1338;-0.000499908447265625;1 mA
1339.2973296186;-0.97259521484375;1337.99999662187;1339;-0.000499908447265625;1 mA
1340.29732961607;-0.97259521484375;1338.99999661935;1340;-0.000499908447265625;1 mA
1341.29732961355;-0.972900390625;1339.99999661683;1341;-0.000499908447265625;1 mA
1342.29732961102;-0.97320556640625;1340.9999966143;1342;-0.0004998779296875;1 mA
1343.2973296085;-0.97320556640625;1341.99999661178;1343;-0.0004998779296875;1 mA
1344.29732960598;-0.9735107421875;1342.99999660925;1344;-0.000499908447265625;1 mA
1345.29732960345;-0.97381591796875;1343.99999660673;1345;-0.000499847412109375;1 mA
1346.29732960093;-0.97381591796875;1344.9999966042;1346;-0.000499969482421875;1 mA
1347.2973295984;-0.97412109375;1345.99999660168;1347;-0.000499908447265625;1 mA
1348.29732959588;-0.97442626953125;1346.99999659915;1348;-0.0004998779296875;1 mA
