Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
145.873344631705;-0.8966064453125;143.999999636435;145;-0.0004998779296875;1 mA
146.87334462918;-0.8966064453125;144.99999963391;146;-0.00049993896484375;1 mA
147.873344626656;-0.8966064453125;145.999999631385;147;-0.00049993896484375;1 mA
148.873344624131;-0.89630126953125;146.999999628861;148;-0.0004998779296875;1 mA
149.873344621606;-0.89630126953125;147.999999626336;149;-0.00049993896484375;1 mA
150.873344619081;-0.89630126953125;148.999999623811;150;-0.0004998779296875;1 mA
151.873344616557;-0.89630126953125;149.999999621286;151;-0.00049993896484375;1 mA
152.873344614032;-0.89630126953125;150.999999618762;152;-0.0004998779296875;1 mA
153.873344611507;-0.89630126953125;151.999999616237;153;-0.00049993896484375;1 mA
154.873344608982;-0.89630126953125;152.999999613712;154;-0.00049993896484375;1 mA
155.873344606458;-0.89630126953125;153.999999611187;155;-0.0004998779296875;1 mA
156.873344603933;-0.89630126953125;154.999999608663;156;-0.000499908447265625;1 mA
157.873344601408;-0.89630126953125;155.999999606138;157;-0.000499969482421875;1 mA
158.873344598883;-0.89630126953125;156.999999603613;158;-0.0004998779296875;1 mA
159.873344596359;-0.89630126953125;157.999999601088;159;-0.00049993896484375;1 mA
160.873344593834;-0.89599609375;158.999999598564;160;-0.00049993896484375;1 mA
161.873344591309;-0.89599609375;159.999999596039;161;-0.00049993896484375;1 mA
162.873344588784;-0.89599609375;160.999999593514;162;-0.0004998779296875;1 mA
163.87334458626;-0.89599609375;161.999999590989;163;-0.0004998779296875;1 mA
164.873344583735;-0.89599609375;162.999999588465;164;-0.000499908447265625;1 mA
165.87334458121;-0.89599609375;163.99999958594;165;-0.00049993896484375;1 mA
166.873344578685;-0.89599609375;164.999999583415;166;-0.00049993896484375;1 mA
167.873344576161;-0.89599609375;165.99999958089;167;-0.00049993896484375;1 mA
168.873344573636;-0.89599609375;166.999999578366;168;-0.0004998779296875;1 mA
169.873344571111;-0.89599609375;167.999999575841;169;-0.00049993896484375;1 mA
170.873344568586;-0.89599609375;168.999999573316;170;-0.000499969482421875;1 mA
171.873344566062;-0.89599609375;169.999999570791;171;-0.000499847412109375;1 mA
172.873344563537;-0.89599609375;170.999999568267;172;-0.0004998779296875;1 mA
173.873344561012;-0.89599609375;171.999999565742;173;-0.000499908447265625;1 mA
174.873344558487;-0.89599609375;172.999999563217;174;-0.0004998779296875;1 mA
175.873344555962;-0.89599609375;173.999999560692;175;-0.0004998779296875;1 mA
176.873344553438;-0.89599609375;174.999999558167;176;-0.000499908447265625;1 mA
177.873344550913;-0.89599609375;175.999999555643;177;-0.0004998779296875;1 mA
178.873344548388;-0.89599609375;176.999999553118;178;-0.000499908447265625;1 mA
