Potential applied (V);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
0.001068115234375;-1.2066650390625E-06;0.0016632080078125;1;1;0.000112235911190509;-0.00997797135915609;10 µA
0.00213623046875;-1.17034912109375E-06;0.00272521972656251;1;2;0.000112235911190509;-0.00997797135915609;10 µA
0.003204345703125;-1.14410400390625E-06;0.003802490234375;1;3;0.000112235911190509;-0.00997797135915609;10 µA
0.0042724609375;-1.12335205078125E-06;0.0048248291015625;1;4;0.000112235911190509;-0.00997797135915609;10 µA
0.005340576171875;-1.10321044921875E-06;0.00589599609374999;1;5;0.000112235911190509;-0.00997797135915609;10 µA
0.00640869140625;-1.0833740234375E-06;0.00697937011718749;1;6;0.000112235911190509;-0.00997797135915609;10 µA
0.007476806640625;-1.06536865234375E-06;0.0080718994140625;1;7;0.000112235911190509;-0.00997797135915609;10 µA
0.008544921875;-1.04949951171875E-06;0.009136962890625;1;8;0.000112235911190509;-0.00997797135915609;10 µA
0.009613037109375;-1.033935546875E-06;0.010162353515625;1;9;0.000112235911190509;-0.00997797135915609;10 µA
0.01068115234375;-1.0162353515625E-06;0.0112945556640625;1;10;0.000112235911190509;-0.00997797135915609;10 µA
0.011749267578125;-1.0003662109375E-06;0.012371826171875;1;11;0.000112235911190509;-0.00997797135915609;10 µA
0.0128173828125;-9.869384765625E-07;0.0133880615234375;1;12;0.000112235911190509;-0.00997797135915609;10 µA
0.013885498046875;-9.7412109375E-07;0.014471435546875;1;13;0.000112235911190509;-0.00997797135915609;10 µA
0.01495361328125;-9.600830078125E-07;0.015496826171875;1;14;0.000112235911190509;-0.00997797135915609;10 µA
0.016021728515625;-9.4573974609375E-07;0.0165740966796875;1;15;0.000112235911190509;-0.00997797135915609;10 µA
0.01708984375;-9.3292236328125E-07;0.017706298828125;1;16;0.000112235911190509;-0.00997797135915609;10 µA
0.018157958984375;-9.2132568359375E-07;0.01878662109375;1;17;0.000112235911190509;-0.00997797135915609;10 µA
0.01922607421875;-9.0850830078125E-07;0.019842529296875;1;18;0.000112235911190509;-0.00997797135915609;10 µA
0.020294189453125;-8.941650390625E-07;0.0208740234375;1;19;0.000112235911190509;-0.00997797135915609;10 µA
0.0213623046875;-8.819580078125E-07;0.0219451904296875;1;20;0.000112235911190509;-0.00997797135915609;10 µA
0.022430419921875;-8.7188720703125E-07;0.0230438232421875;1;21;0.000112235911190509;-0.00997797135915609;10 µA
0.02349853515625;-8.6029052734375E-07;0.0240997314453125;1;22;0.000112235911190509;-0.00997797135915609;10 µA
0.024566650390625;-8.48388671875E-07;0.02515869140625;1;23;0.000112235911190509;-0.00997797135915609;10 µA
0.025634765625;-8.367919921875E-07;0.0262359619140625;1;24;0.000112235911190509;-0.00997797135915609;10 µA
0.026702880859375;-8.270263671875E-07;0.0273193359375;1;25;0.000112235911190509;-0.00997797135915609;10 µA
0.02777099609375;-8.1756591796875E-07;0.028326416015625;1;26;0.000112235911190509;-0.00997797135915609;10 µA
0.028839111328125;-8.056640625E-07;0.0293975830078125;1;27;0.000112235911190509;-0.00997797135915609;10 µA
0.0299072265625;-7.9345703125E-07;0.030523681640625;1;28;0.000112235911190509;-0.00997797135915609;10 µA
0.030975341796875;-7.8399658203125E-07;0.0315826416015625;1;29;0.000112235911190509;-0.00997797135915609;10 µA
0.03204345703125;-7.7545166015625E-07;0.03267822265625;1;30;0.000112235911190509;-0.00997797135915609;10 µA
0.033111572265625;-7.65380859375E-07;0.03369140625;1;31;0.000112235911190509;-0.00997797135915609;10 µA
0.0341796875;-7.550048828125E-07;0.0347747802734375;1;32;0.000112235911190509;-0.00997797135915609;10 µA
0.035247802734375;-7.45849609375E-07;0.0358642578125;1;33;0.000112235911190509;-0.00997797135915609;10 µA
0.03631591796875;-7.3760986328125E-07;0.036968994140625;1;34;0.000112235911190509;-0.00997797135915609;10 µA
0.037384033203125;-7.281494140625E-07;0.0380035400390625;1;35;0.000112235911190509;-0.00997797135915609;10 µA
0.0384521484375;-7.1746826171875E-07;0.0390777587890625;1;36;0.000112235911190509;-0.00997797135915609;10 µA
0.039520263671875;-7.0831298828125E-07;0.0400726318359375;1;37;0.000112235911190509;-0.00997797135915609;10 µA
0.04058837890625;-7.0098876953125E-07;0.04122314453125;1;38;0.000112235911190509;-0.00997797135915609;10 µA
0.041656494140625;-6.9305419921875E-07;0.0422332763671875;1;39;0.000112235911190509;-0.00997797135915609;10 µA
0.042724609375;-6.8389892578125E-07;0.043304443359375;1;40;0.000112235911190509;-0.00997797135915609;10 µA
0.043792724609375;-6.75048828125E-07;0.0443878173828125;1;41;0.000112235911190509;-0.00997797135915609;10 µA
0.04486083984375;-6.67724609375E-07;0.0454742431640625;1;42;0.000112235911190509;-0.00997797135915609;10 µA
0.045928955078125;-6.597900390625E-07;0.046539306640625;1;43;0.000112235911190509;-0.00997797135915609;10 µA
0.0469970703125;-6.50634765625E-07;0.0476043701171875;1;44;0.000112235911190509;-0.00997797135915609;10 µA
0.048065185546875;-6.4117431640625E-07;0.0487030029296875;1;45;0.000112235911190509;-0.00997797135915609;10 µA
0.04913330078125;-6.3385009765625E-07;0.0497772216796875;1;46;0.000112235911190509;-0.00997797135915609;10 µA
0.050201416015625;-6.2713623046875E-07;0.050750732421875;1;47;0.000112235911190509;-0.00997797135915609;10 µA
0.05126953125;-6.195068359375E-07;0.05181884765625;1;48;0.000112235911190509;-0.00997797135915609;10 µA
0.052337646484375;-6.1126708984375E-07;0.05291748046875;1;49;0.000112235911190509;-0.00997797135915609;10 µA
