Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
0.001068115234375;5.98074698490007;-0.00180450439453125;0.001239013671875;1;1 mA
0.00213623046875;6.08755898463039;-0.001744384765625;0.0023468017578125;2;1 mA
0.003204345703125;6.19437098436072;-0.00168609619140625;0.0034027099609375;3;1 mA
0.0042724609375;6.30118298409104;-0.001629638671875;0.00446472167968751;4;1 mA
0.005340576171875;6.40799498382137;-0.00157440185546875;0.00554809570312501;5;1 mA
0.00640869140625;6.51480698355169;-0.00152069091796875;0.006634521484375;6;1 mA
0.007476806640625;6.62161898328202;-0.0014678955078125;0.007647705078125;7;1 mA
0.008544921875;6.72843098301234;-0.0014166259765625;0.00874938964843749;8;1 mA
0.009613037109375;6.83524298274267;-0.00136688232421875;0.009814453125;9;1 mA
0.01068115234375;6.942054982473;-0.00131683349609375;0.0109100341796875;10;1 mA
0.011749267578125;7.04886698220332;-0.00126922607421875;0.011944580078125;11;1 mA
0.0128173828125;7.15567898193365;-0.0012225341796875;0.0130035400390625;12;1 mA
0.013885498046875;7.26249098166397;-0.00117706298828125;0.014141845703125;13;1 mA
0.01495361328125;7.3693029813943;-0.00113311767578125;0.015118408203125;14;1 mA
0.016021728515625;7.47611498112462;-0.0010894775390625;0.016265869140625;15;1 mA
0.01708984375;7.58292698085495;-0.001046142578125;0.017352294921875;16;1 mA
0.018157958984375;7.68973898058528;-0.0010040283203125;0.0183837890625;17;1 mA
0.01922607421875;7.7965509803156;-0.00096343994140625;0.0194671630859375;18;1 mA
0.020294189453125;7.90336298004593;-0.0009234619140625;0.0205413818359375;19;1 mA
0.0213623046875;8.01017497977625;-0.0008843994140625;0.0216339111328125;20;1 mA
0.022430419921875;8.11698697950658;-0.000845947265625;0.022662353515625;21;1 mA
0.02349853515625;8.2237989792369;-0.00080810546875;0.02374267578125;22;1 mA
0.024566650390625;8.33061097896723;-0.000771484375;0.0248321533203125;23;1 mA
0.025634765625;8.43742297869755;-0.0007354736328125;0.025885009765625;24;1 mA
0.026702880859375;8.54423497842788;-0.0007000732421875;0.02691650390625;25;1 mA
0.02777099609375;8.65104697815821;-0.00066619873046875;0.0279693603515625;26;1 mA
0.028839111328125;8.75785897788853;-0.00063232421875;0.0290618896484375;27;1 mA
0.0299072265625;8.86467097761886;-0.00059814453125;0.0301300048828125;28;1 mA
0.030975341796875;8.97148297734918;-0.00056549072265625;0.03121337890625;29;1 mA
0.03204345703125;9.07829497707951;-0.00053375244140625;0.0323211669921875;30;1 mA
0.033111572265625;9.18510697680983;-0.0005023193359375;0.033392333984375;31;1 mA
0.0341796875;9.29191897654016;-0.00047210693359375;0.034454345703125;32;1 mA
0.035247802734375;9.39873097627049;-0.00044189453125;0.0355255126953125;33;1 mA
