Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range
0.001068115234375;5.97174598492279;-0.000228302001953125;0.0015380859375;1;100 µA
0.00213623046875;6.07855798465312;-0.0001910400390625;0.0026123046875;2;100 µA
0.003204345703125;6.18536998438344;-0.000157501220703125;0.0036895751953125;3;100 µA
0.0042724609375;6.29218198411377;-0.000126373291015625;0.0048187255859375;4;100 µA
0.005340576171875;6.39899398384409;-9.7900390625E-05;0.00581970214843749;5;100 µA
0.00640869140625;6.50580598357442;-7.171630859375E-05;0.006915283203125;6;100 µA
0.007476806640625;6.61261798330474;-4.766845703125E-05;0.0080230712890625;7;100 µA
0.008544921875;6.71942998303507;-2.53753662109375E-05;0.00907287597656251;8;100 µA
0.009613037109375;6.8262419827654;-4.888916015625E-06;0.01014404296875;9;100 µA
0.01068115234375;6.93305398249572;1.49688720703125E-05;0.0112396240234375;10;100 µA
0.011749267578125;7.03986598222605;3.23150634765625E-05;0.012286376953125;11;100 µA
0.0128173828125;7.14667798195637;4.833984375E-05;0.0134368896484375;12;100 µA
0.013885498046875;7.2534899816867;6.3323974609375E-05;0.0143829345703125;13;100 µA
0.01495361328125;7.36030198141702;7.623291015625E-05;0.015533447265625;14;100 µA
0.016021728515625;7.46711398114735;8.92333984375E-05;0.01656494140625;15;100 µA
0.01708984375;7.57392598087768;0.0001019287109375;0.017626953125;16;100 µA
0.018157958984375;7.680737980608;0.000113006591796875;0.018701171875;17;100 µA
0.01922607421875;7.78754998033833;0.000123199462890625;0.01968994140625;18;100 µA
0.020294189453125;7.89436198006865;0.0001328125;0.0208343505859375;19;100 µA
0.0213623046875;8.00117397979898;0.000141571044921875;0.0219146728515625;20;100 µA
0.022430419921875;8.1079859795293;0.000149871826171875;0.0230743408203125;21;100 µA
0.02349853515625;8.21479797925963;0.000157440185546875;0.0240386962890625;22;100 µA
0.024566650390625;8.32160997898995;0.000164459228515625;0.02515869140625;23;100 µA
0.025634765625;8.42842197872028;0.0001710205078125;0.026123046875;24;100 µA
0.026702880859375;8.53523397845061;0.0001771240234375;0.027313232421875;25;100 µA
0.02777099609375;8.64204597818093;0.000181915283203125;0.0282470703125;26;100 µA
0.028839111328125;8.74885797791126;0.000187255859375;0.029296875;27;100 µA
0.0299072265625;8.85566997764158;0.000193023681640625;0.03046875;28;100 µA
0.030975341796875;8.96248197737191;0.000197479248046875;0.03165283203125;29;100 µA
0.03204345703125;9.06929397710223;0.00020159912109375;0.0326202392578125;30;100 µA
0.033111572265625;9.17610597683256;0.000205474853515625;0.0337249755859375;31;100 µA
0.0341796875;9.28291797656289;0.00020892333984375;0.034771728515625;32;100 µA
0.035247802734375;9.38972997629321;0.000212310791015625;0.03587646484375;33;100 µA
0.03631591796875;9.49654197602354;0.000215301513671875;0.0369415283203125;34;100 µA
0.037384033203125;9.60335397575386;0.0002181396484375;0.0379425048828125;35;100 µA
0.0384521484375;9.71016597548419;0.000220489501953125;0.0390594482421875;36;100 µA
0.039520263671875;9.81697797521451;0.00022296142578125;0.040087890625;37;100 µA
0.04058837890625;9.92378997494484;0.000225128173828125;0.04114990234375;38;100 µA
0.041656494140625;10.0306019746752;0.00022674560546875;0.042242431640625;39;100 µA
0.042724609375;10.1374139744055;0.000228668212890625;0.043341064453125;40;100 µA
0.043792724609375;10.2442259741358;0.00023046875;0.0444000244140625;41;100 µA
0.04486083984375;10.3510379738661;0.000231964111328125;0.0454254150390625;42;100 µA
0.045928955078125;10.4578499735965;0.000233428955078125;0.0464752197265625;43;100 µA
0.0469970703125;10.5646619733268;0.0002347412109375;0.0476226806640625;44;100 µA
0.048065185546875;10.6714739730571;0.000235931396484375;0.048797607421875;45;100 µA
0.04913330078125;10.7782859727874;0.0002376708984375;0.04998779296875;46;100 µA
0.050201416015625;10.8850979725178;0.000238616943359375;0.05108642578125;47;100 µA
0.05126953125;10.9919099722481;0.00023944091796875;0.05206298828125;48;100 µA
0.052337646484375;11.0987219719784;0.000240325927734375;0.053192138671875;49;100 µA
0.05340576171875;11.2055339717087;0.000240997314453125;0.0543212890625;50;100 µA
0.054473876953125;11.3123459714391;0.00024066162109375;0.055419921875;51;100 µA
